Time,TT
2015-07-01T02:07:49,62.0
2015-07-01T04:11:49,67.0
2015-07-02T01:44:01,35.0
2015-07-02T02:09:49,61.0
2015-07-02T02:40:49,59.0
2015-07-02T03:40:48,55.0
2015-07-02T04:09:47,41.0
2015-07-02T04:40:06,60.0
2015-07-03T01:15:55,59.0
2015-07-03T03:12:53,62.0
2015-07-04T01:40:03,35.0
2015-07-04T02:09:50,54.0
2015-07-04T02:45:49,66.0
2015-07-04T03:38:01,33.0
2015-07-04T04:10:49,68.0
2015-07-04T04:41:01,60.0
2015-07-04T05:46:54,47.0
2015-07-04T06:31:50,45.0
2015-07-05T05:05:00,60.0
2015-07-05T06:29:51,62.0
2015-07-05T07:06:04,60.0
2015-07-05T07:44:57,57.0
2015-07-06T01:09:46,61.0
2015-07-06T01:42:53,67.0
2015-07-06T02:08:55,60.0
2015-07-06T02:40:04,33.0
2015-07-06T03:05:58,66.0
2015-07-06T03:41:53,22.0
2015-07-06T04:08:53,73.0
2015-07-06T04:42:14,90.0
2015-07-07T01:10:00,90.0
2015-07-07T02:07:48,60.0
2015-07-07T02:39:52,54.0
2015-07-07T03:12:57,43.0
2015-07-07T04:10:49,53.0
2015-07-07T04:39:01,30.0
2015-07-08T01:10:55,55.0
2015-07-08T02:11:03,60.0
2015-07-08T02:40:50,41.0
2015-07-08T03:10:57,31.0
2015-07-08T04:12:08,90.0
2015-07-08T04:40:48,52.0
2015-07-09T01:09:55,65.0
2015-07-09T02:39:50,48.0
2015-07-09T03:10:13,90.0
2015-07-09T04:42:48,65.0
2015-07-10T01:42:51,69.0
2015-07-10T02:09:49,68.0
2015-07-10T02:40:50,57.0
2015-07-10T03:40:54,75.0
2015-07-10T04:09:48,58.0
2015-07-10T04:39:47,59.0
2015-07-11T03:09:54,74.0
2015-07-12T06:31:07,61.0
2015-07-13T01:08:52,56.0
2015-07-13T03:10:03,84.0
2015-07-14T01:12:50,71.0
2015-07-14T02:06:57,30.0
2015-07-14T02:40:54,53.0
2015-07-14T03:10:48,60.0
2015-07-14T03:44:14,60.0
2015-07-14T04:08:48,38.0
2015-07-14T04:41:49,71.0
2015-07-15T01:42:51,36.0
2015-07-15T02:38:50,67.0
2015-07-15T03:40:06,66.0
2015-07-15T04:43:06,90.0
2015-07-16T01:09:52,60.0
2015-07-16T02:09:55,71.0
2015-07-16T02:40:51,51.0
2015-07-16T03:08:11,31.0
2015-07-16T04:09:58,33.0
2015-07-16T04:40:46,61.0
2015-07-17T01:09:55,36.0
2015-07-17T01:40:52,66.0
2015-07-17T02:09:51,60.0
2015-07-17T03:10:14,90.0
2015-07-17T03:40:53,69.0
2015-07-17T04:10:49,54.0
2015-07-18T01:49:09,60.0
2015-07-18T02:10:52,68.0
2015-07-18T02:43:54,60.0
2015-07-18T03:45:03,60.0
2015-07-18T04:09:49,44.0
2015-07-18T04:44:55,72.0
2015-07-19T01:10:56,55.0
2015-07-19T02:10:51,54.0
2015-07-19T03:10:48,50.0
2015-07-19T03:41:53,60.0
2015-07-19T04:09:46,61.0
2015-07-19T06:31:56,61.0
2015-07-20T01:08:50,51.0
2015-07-20T01:42:23,89.0
2015-07-20T02:11:50,73.0
2015-07-20T02:40:53,65.0
2015-07-20T03:10:47,69.0
2015-07-20T03:37:14,90.0
2015-07-20T04:09:49,72.0
2015-07-20T04:41:14,90.0
2015-07-21T02:10:16,60.0
2015-07-21T03:42:57,65.0
2015-07-21T04:06:05,90.0
2015-07-22T01:40:50,44.0
2015-07-22T02:10:02,34.0
2015-07-22T02:40:51,30.0
2015-07-22T03:41:48,69.0
2015-07-22T04:09:50,71.0
2015-07-22T04:41:54,60.0
2015-07-23T01:42:50,60.0
2015-07-23T02:10:04,51.0
2015-07-23T02:41:51,51.0
2015-07-23T03:08:49,78.0
2015-07-23T03:41:17,90.0
2015-07-23T04:10:49,67.0
2015-07-23T04:41:10,90.0
2015-07-24T01:41:49,59.0
2015-07-24T02:06:49,60.0
2015-07-24T03:09:06,60.0
2015-07-24T03:40:48,40.0
2015-07-24T04:09:54,73.0
2015-07-25T01:11:52,69.0
2015-07-25T01:41:51,57.0
2015-07-25T02:11:49,59.0
2015-07-25T02:39:59,80.0
2015-07-25T03:08:50,71.0
2015-07-25T03:37:14,90.0
2015-07-25T04:10:53,73.0
2015-07-25T04:37:48,46.0
2015-07-25T05:10:08,91.0
2015-07-26T01:15:48,42.0
