Time,TT
2015-07-01T10:54:13,39.0
2015-07-01T11:05:32,38.0
2015-07-01T11:32:41,39.0
2015-07-01T12:00:54,40.0
2015-07-01T12:12:56,34.0
2015-07-01T12:17:51,37.0
2015-07-01T12:34:52,21.0
2015-07-01T12:42:04,37.0
2015-07-01T12:44:35,30.0
2015-07-01T13:17:29,45.0
2015-07-01T13:33:59,50.0
2015-07-01T13:50:25,36.0
2015-07-01T14:01:21,46.0
2015-07-01T14:29:46,57.0
2015-07-01T14:55:02,32.0
2015-07-01T15:07:56,43.0
2015-07-01T15:18:57,34.0
2015-07-01T15:25:34,37.0
2015-07-01T15:34:55,23.0
2015-07-01T15:43:26,64.0
2015-07-01T16:14:22,33.0
2015-07-01T20:08:35,37.0
2015-07-01T20:31:08,40.0
2015-07-01T20:42:48,36.0
2015-07-01T21:10:45,45.0
2015-07-01T21:36:28,32.0
2015-07-01T22:47:06,43.0
2015-07-01T23:01:17,26.0
2015-07-01T23:16:37,52.0
2015-07-01T23:45:11,47.0
2015-07-01T00:45:47,29.0
2015-07-01T06:51:48,36.0
2015-07-01T07:05:22,34.0
2015-07-01T07:35:52,42.0
2015-07-01T07:46:31,37.0
2015-07-01T08:01:27,40.0
2015-07-01T08:08:03,54.0
2015-07-01T08:40:56,24.0
2015-07-01T09:02:42,43.0
2015-07-01T09:16:44,38.0
2015-07-01T09:23:49,44.0
2015-07-01T09:34:16,37.0
2015-07-01T09:45:46,43.0
2015-07-01T09:50:20,25.0
2015-07-01T10:25:53,36.0
2015-07-01T10:41:47,30.0
2015-07-02T11:44:10,43.0
2015-07-02T12:29:10,45.0
2015-07-02T12:30:51,43.0
2015-07-02T12:58:36,39.0
2015-07-02T13:05:12,44.0
2015-07-02T14:37:06,40.0
2015-07-02T15:58:21,32.0
2015-07-02T16:01:31,30.0
2015-07-02T16:03:26,42.0
2015-07-02T16:20:22,37.0
2015-07-02T20:00:04,45.0
2015-07-02T21:30:11,42.0
2015-07-02T21:33:40,24.0
2015-07-02T22:24:01,45.0
2015-07-02T23:48:28,34.0
2015-07-02T00:45:35,30.0
2015-07-02T00:58:00,30.0
2015-07-02T01:17:02,27.0
2015-07-02T06:51:38,35.0
2015-07-02T06:59:52,34.0
2015-07-02T07:21:22,40.0
2015-07-02T07:35:06,44.0
2015-07-02T08:44:05,36.0
2015-07-02T08:47:17,38.0
2015-07-02T09:29:36,49.0
2015-07-02T09:39:26,29.0
2015-07-02T10:01:05,30.0
2015-07-02T10:13:29,40.0
2015-07-02T10:24:25,41.0
2015-07-03T11:14:54,38.0
2015-07-03T11:16:19,30.0
2015-07-03T12:41:22,50.0
2015-07-03T13:04:36,60.0
2015-07-03T13:32:35,44.0
2015-07-03T14:05:50,52.0
2015-07-03T14:13:16,48.0
2015-07-03T15:38:15,44.0
2015-07-03T15:47:02,44.0
2015-07-03T16:02:14,30.0
2015-07-03T19:50:01,32.0
2015-07-03T20:05:07,41.0
2015-07-03T21:13:38,39.0
2015-07-03T21:22:14,41.0
2015-07-03T22:00:55,44.0
2015-07-03T22:24:25,45.0
2015-07-03T23:16:29,36.0
2015-07-03T23:30:26,28.0
2015-07-03T00:35:52,36.0
2015-07-03T07:15:00,47.0
2015-07-03T07:42:33,36.0
2015-07-03T08:17:45,32.0
2015-07-03T08:25:29,43.0
2015-07-03T09:44:29,43.0
2015-07-03T09:55:34,39.0
2015-07-03T10:11:58,43.0
2015-07-03T10:40:09,48.0
2015-07-04T11:19:39,34.0
2015-07-04T11:38:51,56.0
2015-07-04T11:50:19,47.0
2015-07-04T12:39:15,41.0
2015-07-04T13:07:11,38.0
2015-07-04T13:20:46,42.0
2015-07-04T14:08:09,42.0
2015-07-04T14:26:52,51.0
2015-07-04T14:43:33,33.0
2015-07-04T15:30:58,42.0
2015-07-04T15:49:05,22.0
2015-07-04T16:12:30,58.0
2015-07-04T17:10:42,30.0
2015-07-04T17:16:46,30.0
2015-07-04T18:16:11,37.0
2015-07-04T18:34:26,47.0
2015-07-04T18:47:30,38.0
2015-07-04T20:07:58,44.0
2015-07-04T20:20:42,42.0
2015-07-04T21:16:24,48.0
2015-07-04T21:49:47,43.0
2015-07-04T22:08:38,56.0
2015-07-04T00:17:19,29.0
2015-07-04T00:37:03,30.0
2015-07-04T01:17:05,30.0
2015-07-04T06:35:35,30.0
2015-07-04T06:43:31,30.0
2015-07-04T07:22:35,28.0
2015-07-04T07:53:13,42.0
2015-07-04T08:34:49,33.0
2015-07-04T08:51:56,32.0
2015-07-04T09:07:35,35.0
2015-07-04T09:53:14,43.0
2015-07-04T10:22:07,45.0
2015-07-04T10:40:18,35.0
2015-07-05T11:21:43,36.0
2015-07-05T11:41:34,36.0
2015-07-05T11:47:10,26.0
2015-07-05T12:37:37,55.0
2015-07-05T13:09:34,28.0
2015-07-05T13:27:16,42.0
2015-07-05T14:05:01,35.0
2015-07-05T14:08:04,45.0
2015-07-05T14:26:10,37.0
2015-07-05T14:32:56,47.0
2015-07-05T15:30:16,65.0
2015-07-05T16:00:59,47.0
2015-07-05T16:15:04,40.0
2015-07-05T16:53:26,32.0
2015-07-05T17:02:24,30.0
2015-07-05T17:22:30,60.0
2015-07-05T17:26:33,39.0
2015-07-05T18:17:22,30.0
2015-07-05T18:44:40,30.0
2015-07-05T19:06:30,41.0
2015-07-05T19:57:22,20.0
2015-07-05T20:14:32,42.0
2015-07-05T20:13:54,42.0
2015-07-05T20:56:35,44.0
2015-07-05T21:27:52,36.0
