Time,TT
2015-07-01T10:25:27,27.0
2015-07-01T10:35:58,28.0
2015-07-01T10:44:42,27.0
2015-07-01T11:15:50,30.0
2015-07-01T11:30:17,20.0
2015-07-01T11:47:45,21.0
2015-07-01T11:54:58,26.0
2015-07-01T12:23:34,28.0
2015-07-01T12:44:33,29.0
2015-07-01T13:04:42,30.0
2015-07-01T13:08:40,31.0
2015-07-01T13:17:10,30.0
2015-07-01T13:28:18,31.0
2015-07-01T13:36:42,27.0
2015-07-01T14:07:55,30.0
2015-07-01T14:24:18,35.0
2015-07-01T14:39:38,30.0
2015-07-01T14:47:15,27.0
2015-07-01T15:18:09,20.0
2015-07-01T15:41:37,33.0
2015-07-01T15:56:06,34.0
2015-07-01T16:04:01,29.0
2015-07-01T16:11:27,31.0
2015-07-01T16:38:45,25.0
2015-07-01T17:02:33,27.0
2015-07-01T17:16:04,26.0
2015-07-01T17:35:57,24.0
2015-07-01T17:44:13,25.0
2015-07-01T18:13:26,32.0
2015-07-01T18:31:27,25.0
2015-07-01T18:39:09,33.0
2015-07-01T18:53:01,23.0
2015-07-01T19:02:02,24.0
2015-07-01T19:20:17,25.0
2015-07-01T19:27:28,18.0
2015-07-01T19:49:07,29.0
2015-07-01T20:03:20,28.0
2015-07-01T20:48:45,29.0
2015-07-01T21:12:12,30.0
2015-07-01T21:23:55,27.0
2015-07-01T21:52:30,28.0
2015-07-01T22:23:15,25.0
2015-07-01T23:21:43,17.0
2015-07-01T23:36:42,27.0
2015-07-01T23:51:37,26.0
2015-07-01T05:18:44,27.0
2015-07-01T06:01:49,30.0
2015-07-01T06:23:32,26.0
2015-07-01T10:09:50,37.0
2015-07-01T10:17:20,22.0
2015-07-02T10:24:50,31.0
2015-07-02T10:30:57,21.0
2015-07-02T10:55:43,30.0
2015-07-02T10:58:17,30.0
2015-07-02T11:15:36,30.0
2015-07-02T12:31:02,28.0
2015-07-02T13:18:47,28.0
2015-07-02T13:24:00,42.0
2015-07-02T13:46:56,17.0
2015-07-02T13:55:30,29.0
2015-07-02T15:25:29,28.0
2015-07-02T16:43:27,28.0
2015-07-02T16:47:59,31.0
2015-07-02T17:01:02,26.0
2015-07-02T18:01:00,31.0
2015-07-02T18:20:14,30.0
2015-07-02T19:51:10,30.0
2015-07-02T19:49:19,27.0
2015-07-02T20:39:42,30.0
2015-07-02T22:09:34,27.0
2015-07-02T22:22:13,17.0
2015-07-02T23:08:06,35.0
2015-07-02T00:28:15,18.0
2015-07-02T05:19:43,34.0
2015-07-02T05:29:02,45.0
2015-07-02T05:42:13,30.0
2015-07-03T10:39:16,29.0
2015-07-03T10:47:31,21.0
2015-07-03T11:01:07,31.0
2015-07-03T11:30:49,30.0
2015-07-03T12:01:29,30.0
2015-07-03T12:11:15,29.0
2015-07-03T13:32:14,31.0
2015-07-03T13:51:26,23.0
2015-07-03T14:24:40,28.0
2015-07-03T14:57:09,26.0
2015-07-03T15:00:45,30.0
2015-07-03T16:30:53,30.0
2015-07-03T16:34:25,31.0
2015-07-03T16:48:03,30.0
2015-07-03T17:14:55,30.0
2015-07-03T17:44:57,17.0
2015-07-03T17:53:28,36.0
2015-07-03T18:03:15,32.0
2015-07-03T18:34:13,18.0
2015-07-03T19:25:58,30.0
2015-07-03T19:29:32,26.0
2015-07-03T19:37:26,29.0
2015-07-03T20:02:27,26.0
2015-07-03T20:26:26,30.0
2015-07-03T20:37:32,28.0
2015-07-03T21:53:14,29.0
2015-07-03T22:05:45,21.0
2015-07-03T22:52:19,25.0
2015-07-03T23:08:46,34.0
2015-07-03T23:52:03,15.0
2015-07-03T00:22:59,26.0
2015-07-03T06:01:40,28.0
2015-07-03T06:35:14,18.0
2015-07-04T10:41:57,29.0
2015-07-04T11:10:27,30.0
2015-07-04T11:25:03,30.0
2015-07-04T12:11:34,30.0
2015-07-04T12:30:51,26.0
2015-07-04T12:43:53,27.0
2015-07-04T13:24:42,28.0
2015-07-04T13:56:57,36.0
2015-07-04T14:14:40,36.0
2015-07-04T15:01:47,23.0
2015-07-04T15:17:08,30.0
2015-07-04T15:32:56,28.0
2015-07-04T16:15:43,30.0
2015-07-04T16:44:13,18.0
2015-07-04T17:09:01,26.0
2015-07-04T18:17:17,30.0
2015-07-04T18:33:24,29.0
2015-07-04T19:11:04,25.0
2015-07-04T19:44:55,34.0
2015-07-04T19:59:45,29.0
2015-07-04T21:11:56,28.0
2015-07-04T21:52:29,28.0
2015-07-04T22:46:47,30.0
2015-07-04T00:05:17,21.0
2015-07-04T05:17:35,28.0
2015-07-04T05:48:35,31.0
2015-07-04T06:19:50,27.0
2015-07-04T06:57:03,26.0
2015-07-04T07:22:19,25.0
2015-07-04T08:06:07,28.0
2015-07-04T08:36:59,43.0
2015-07-04T08:51:42,27.0
2015-07-04T09:23:20,27.0
2015-07-04T09:39:33,26.0
2015-07-04T09:58:36,25.0
2015-07-05T10:35:35,33.0
2015-07-05T11:04:56,31.0
2015-07-05T11:26:20,30.0
2015-07-05T12:10:40,39.0
2015-07-05T12:13:09,32.0
2015-07-05T12:26:58,22.0
2015-07-05T12:36:43,2.0
2015-07-05T13:25:52,22.0
2015-07-05T13:57:33,33.0
2015-07-05T14:12:42,20.0
2015-07-05T14:53:17,32.0
2015-07-05T15:01:07,38.0
2015-07-05T15:18:42,30.0
2015-07-05T15:28:51,16.0
2015-07-05T16:13:49,42.0
2015-07-05T16:47:11,28.0
2015-07-05T17:01:26,35.0
2015-07-05T17:50:04,17.0
2015-07-05T18:00:28,34.0
2015-07-05T18:14:06,32.0
2015-07-05T18:23:33,28.0
2015-07-05T19:10:23,11.0
2015-07-05T19:43:46,23.0
2015-07-05T19:59:41,30.0
2015-07-05T20:48:06,30.0
2015-07-05T21:03:33,35.0
2015-07-05T21:42:27,24.0
2015-07-05T22:14:53,17.0
2015-07-05T22:31:20,30.0
2015-07-05T23:01:38,28.0
2015-07-05T23:18:40,26.0
2015-07-05T23:54:40,19.0
2015-07-05T00:26:39,21.0
2015-07-05T05:17:11,26.0
2015-07-05T05:48:36,30.0
2015-07-05T06:17:21,15.0
2015-07-05T06:59:50,27.0
2015-07-05T07:17:43,30.0
2015-07-05T07:22:43,30.0
2015-07-05T08:03:24,31.0
2015-07-05T08:33:50,19.0
2015-07-05T08:51:42,26.0
2015-07-05T09:24:38,27.0
2015-07-05T09:47:16,27.0
2015-07-05T09:47:36,0.0
2015-07-05T09:58:42,28.0
2015-07-06T11:00:49,31.0
2015-07-06T11:09:53,28.0
2015-07-06T12:54:05,26.0
2015-07-06T13:54:27,29.0
2015-07-06T14:00:23,28.0
2015-07-06T15:48:33,17.0
2015-07-06T16:21:53,38.0
2015-07-06T16:49:32,26.0
2015-07-06T16:53:41,30.0
2015-07-06T17:27:30,26.0
2015-07-06T18:34:11,24.0
2015-07-06T18:44:58,24.0
2015-07-06T19:37:43,26.0
2015-07-06T22:05:20,30.0
2015-07-06T00:30:27,22.0
2015-07-06T05:53:19,26.0
2015-07-06T10:02:48,28.0
2015-07-07T11:38:03,30.0
2015-07-07T12:02:55,29.0
2015-07-07T12:14:39,34.0
2015-07-07T13:12:46,28.0
2015-07-07T14:25:41,29.0
2015-07-07T14:54:33,24.0
2015-07-07T15:08:24,33.0
2015-07-07T16:01:54,26.0
2015-07-07T17:27:20,26.0
2015-07-07T17:49:05,29.0
2015-07-07T18:03:49,32.0
2015-07-07T18:05:51,17.0
2015-07-07T18:33:26,29.0
2015-07-07T19:01:55,29.0
2015-07-07T20:14:54,25.0
2015-07-07T20:26:37,30.0
2015-07-07T20:38:16,30.0
2015-07-07T22:37:44,30.0
2015-07-07T23:07:00,33.0
2015-07-07T00:08:23,30.0
2015-07-07T06:15:35,32.0
2015-07-07T06:32:48,27.0
2015-07-07T10:11:32,51.0
2015-07-08T10:37:20,32.0
2015-07-08T11:06:17,32.0
2015-07-08T12:25:39,26.0
2015-07-08T12:42:14,30.0
2015-07-08T13:03:53,31.0
2015-07-08T13:56:50,26.0
2015-07-08T15:17:20,31.0
2015-07-08T15:30:55,26.0
2015-07-08T15:55:28,29.0
2015-07-08T16:22:30,30.0
2015-07-08T16:31:12,30.0
2015-07-08T16:46:47,23.0
2015-07-08T17:35:50,23.0
2015-07-08T18:13:06,27.0
2015-07-08T18:27:03,29.0
2015-07-08T18:50:16,31.0
2015-07-08T19:16:14,27.0
2015-07-08T19:38:29,27.0
2015-07-08T20:48:16,28.0
2015-07-08T21:01:18,21.0
2015-07-08T21:23:46,27.0
2015-07-08T22:07:17,28.0
2015-07-08T23:37:46,19.0
2015-07-08T04:58:26,31.0
2015-07-08T10:10:03,31.0
2015-07-09T10:31:16,47.0
2015-07-09T10:37:14,31.0
2015-07-09T11:32:45,29.0
2015-07-09T12:26:25,27.0
2015-07-09T12:34:14,26.0
2015-07-09T12:50:32,30.0
2015-07-09T13:23:21,20.0
2015-07-09T13:30:25,31.0
2015-07-09T14:22:56,43.0
2015-07-09T15:17:12,24.0
2015-07-09T15:25:11,28.0
2015-07-09T15:40:11,39.0
2015-07-09T16:13:59,43.0
2015-07-09T16:22:39,17.0
2015-07-09T16:29:51,34.0
2015-07-09T17:13:19,37.0
2015-07-09T18:00:20,30.0
2015-07-09T18:14:32,18.0
2015-07-09T18:22:31,28.0
2015-07-09T18:38:24,26.0
2015-07-09T18:37:40,23.0
2015-07-09T19:04:41,26.0
2015-07-09T19:16:40,26.0
2015-07-09T20:02:26,33.0
2015-07-09T20:38:09,31.0
2015-07-09T20:49:06,30.0
2015-07-09T21:12:55,30.0
2015-07-09T21:35:43,30.0
2015-07-09T23:07:33,31.0
2015-07-09T23:21:18,26.0
2015-07-09T00:06:47,26.0
2015-07-09T05:29:16,26.0
2015-07-09T06:04:18,24.0
2015-07-10T10:24:43,35.0
2015-07-10T10:34:45,32.0
2015-07-10T10:44:15,27.0
2015-07-10T11:00:34,34.0
2015-07-10T11:17:32,35.0
2015-07-10T11:26:57,27.0
2015-07-10T11:47:13,31.0
2015-07-10T11:52:29,28.0
2015-07-10T12:26:18,24.0
2015-07-10T12:41:59,28.0
2015-07-10T12:46:31,28.0
2015-07-10T12:53:33,43.0
2015-07-10T13:14:56,33.0
2015-07-10T13:29:49,31.0
2015-07-10T13:35:16,32.0
2015-07-10T13:53:04,28.0
2015-07-10T14:19:01,34.0
2015-07-10T14:22:02,32.0
2015-07-10T14:40:26,32.0
2015-07-10T14:47:04,32.0
2015-07-10T15:16:54,28.0
2015-07-10T15:30:06,30.0
2015-07-10T15:44:09,28.0
2015-07-10T15:45:20,28.0
2015-07-10T16:08:43,29.0
2015-07-10T16:36:33,22.0
2015-07-10T16:48:35,32.0
2015-07-10T17:14:05,29.0
2015-07-10T17:36:29,22.0
2015-07-10T18:02:25,30.0
2015-07-10T18:33:43,28.0
2015-07-10T18:38:08,26.0
2015-07-10T18:44:53,25.0
2015-07-10T18:46:29,28.0
2015-07-10T19:10:43,28.0
2015-07-10T19:28:17,28.0
2015-07-10T19:41:42,25.0
2015-07-10T19:49:01,16.0
2015-07-10T20:49:57,20.0
2015-07-10T21:03:30,28.0
2015-07-10T21:14:17,30.0
2015-07-10T21:34:30,26.0
2015-07-10T21:53:03,29.0
2015-07-10T22:05:47,20.0
2015-07-10T22:21:23,19.0
2015-07-10T23:22:48,29.0
2015-07-10T23:52:43,30.0
2015-07-10T04:57:25,32.0
2015-07-10T05:19:02,28.0
2015-07-10T05:29:15,31.0
2015-07-10T06:25:30,27.0
2015-07-10T10:01:21,34.0
2015-07-11T11:15:49,21.0
2015-07-11T11:26:06,31.0
2015-07-11T12:28:45,22.0
2015-07-11T12:35:36,30.0
2015-07-11T13:36:35,33.0
2015-07-11T13:49:18,28.0
2015-07-11T14:14:47,27.0
2015-07-11T15:14:12,30.0
2015-07-11T15:24:50,28.0
2015-07-11T16:22:47,44.0
2015-07-11T16:38:50,23.0
2015-07-11T17:02:57,26.0
2015-07-11T18:10:05,31.0
2015-07-11T18:27:35,29.0
2015-07-11T19:23:06,28.0
2015-07-11T19:34:44,17.0
2015-07-11T20:02:39,11.0
2015-07-11T20:56:41,30.0
2015-07-11T21:58:43,25.0
2015-07-11T22:29:37,11.0
2015-07-11T23:10:30,29.0
2015-07-11T00:10:25,30.0
2015-07-11T00:23:58,29.0
2015-07-11T06:10:44,25.0
2015-07-11T07:17:39,25.0
2015-07-11T08:29:59,32.0
2015-07-11T08:53:11,19.0
2015-07-11T09:40:35,16.0
2015-07-11T09:50:02,26.0
2015-07-12T10:33:39,31.0
2015-07-12T10:50:07,30.0
2015-07-12T11:31:21,27.0
2015-07-12T11:41:15,26.0
2015-07-12T11:51:55,32.0
2015-07-12T11:57:09,24.0
2015-07-12T13:03:11,31.0
2015-07-12T13:17:36,21.0
2015-07-12T13:43:15,32.0
2015-07-12T14:20:43,31.0
2015-07-12T14:32:03,23.0
2015-07-12T14:35:51,30.0
2015-07-12T14:45:09,27.0
2015-07-12T15:52:27,28.0
2015-07-12T16:06:34,26.0
2015-07-12T16:31:08,30.0
2015-07-12T17:15:05,23.0
2015-07-12T17:30:29,23.0
2015-07-12T17:39:04,29.0
2015-07-12T18:47:18,22.0
2015-07-12T20:30:12,27.0
2015-07-12T22:49:41,31.0
2015-07-12T00:12:36,30.0
2015-07-12T05:27:01,34.0
2015-07-12T06:34:01,33.0
2015-07-12T06:42:01,27.0
2015-07-12T06:48:35,28.0
2015-07-12T07:39:15,32.0
2015-07-12T07:54:22,20.0
2015-07-12T08:19:47,31.0
2015-07-12T08:59:30,28.0
2015-07-12T09:07:29,30.0
2015-07-12T09:17:14,26.0
2015-07-12T10:14:54,27.0
2015-07-13T10:37:35,33.0
2015-07-13T10:56:00,26.0
2015-07-13T11:02:24,26.0
2015-07-13T11:23:05,30.0
2015-07-13T12:25:21,21.0
2015-07-13T12:49:45,33.0
2015-07-13T13:07:59,26.0
2015-07-13T13:09:29,22.0
2015-07-13T13:31:13,30.0
2015-07-13T13:45:01,16.0
2015-07-13T13:54:34,32.0
2015-07-13T14:18:42,27.0
2015-07-13T15:13:24,51.0
2015-07-13T15:40:36,17.0
2015-07-13T15:58:11,26.0
2015-07-13T16:01:15,24.0
2015-07-13T16:31:35,22.0
2015-07-13T16:44:33,27.0
2015-07-13T16:47:24,33.0
2015-07-13T17:10:14,24.0
2015-07-13T18:12:02,29.0
2015-07-13T18:32:39,25.0
2015-07-13T18:40:31,29.0
2015-07-13T18:54:11,30.0
2015-07-13T19:04:00,28.0
2015-07-13T19:24:05,27.0
2015-07-13T19:38:39,28.0
2015-07-13T20:48:44,27.0
2015-07-13T21:15:34,24.0
2015-07-13T21:26:24,36.0
2015-07-13T22:06:53,33.0
2015-07-13T23:21:32,30.0
2015-07-13T23:38:37,30.0
2015-07-13T05:42:14,28.0
2015-07-13T10:13:09,43.0
2015-07-13T10:16:51,26.0
