Time,TT
2015-07-01T07:53:45,41.0
2015-07-01T08:12:08,37.0
2015-07-01T08:24:23,46.0
2015-07-01T08:35:55,39.0
2015-07-01T08:41:22,43.0
2015-07-01T08:45:19,37.0
2015-07-01T09:15:18,35.0
2015-07-01T09:33:35,40.0
2015-07-01T09:41:18,48.0
2015-07-01T09:43:26,44.0
2015-07-01T10:21:41,46.0
2015-07-01T10:40:42,46.0
2015-07-02T07:40:23,45.0
2015-07-02T08:32:04,38.0
2015-07-02T08:34:12,30.0
2015-07-02T08:59:49,46.0
2015-07-02T09:03:22,45.0
2015-07-02T09:16:29,51.0
2015-07-02T10:27:16,48.0
2015-07-03T07:20:40,47.0
2015-07-03T08:34:41,60.0
2015-07-03T08:44:08,44.0
2015-07-03T08:57:32,39.0
2015-07-03T09:24:45,45.0
2015-07-03T09:51:02,45.0
2015-07-03T10:00:58,50.0
2015-07-06T08:02:49,31.0
2015-07-06T09:02:14,49.0
2015-07-06T09:10:45,44.0
2015-07-07T07:26:00,51.0
2015-07-07T08:17:45,47.0
2015-07-07T09:36:51,49.0
2015-07-07T09:53:45,52.0
2015-07-07T10:05:22,34.0
2015-07-08T07:44:40,43.0
2015-07-08T08:08:48,46.0
2015-07-08T08:42:29,68.0
2015-07-08T09:08:38,41.0
2015-07-08T10:32:49,43.0
2015-07-09T07:40:47,39.0
2015-07-09T07:52:33,47.0
2015-07-09T08:32:55,39.0
2015-07-09T08:38:15,54.0
2015-07-09T09:37:35,33.0
2015-07-09T10:28:19,45.0
2015-07-09T10:33:39,43.0
2015-07-09T10:43:26,47.0
2015-07-10T07:45:55,41.0
2015-07-10T07:53:26,45.0
2015-07-10T08:02:55,43.0
2015-07-10T08:27:47,38.0
2015-07-10T08:30:11,33.0
2015-07-10T08:41:57,41.0
2015-07-10T09:00:15,45.0
2015-07-10T09:23:36,45.0
2015-07-10T09:29:49,43.0
2015-07-10T09:39:10,54.0
2015-07-10T09:48:17,45.0
2015-07-10T10:21:06,43.0
2015-07-10T10:30:53,51.0
2015-07-10T10:40:11,43.0
2015-07-13T07:52:55,41.0
2015-07-13T08:10:50,40.0
2015-07-13T08:18:50,38.0
2015-07-13T08:39:23,43.0
2015-07-13T08:59:12,40.0
2015-07-13T09:00:05,51.0
2015-07-13T09:22:10,40.0
2015-07-13T10:15:00,49.0
2015-07-13T10:34:00,52.0
2015-07-14T07:38:30,6.0
2015-07-14T08:32:25,36.0
2015-07-14T08:34:23,41.0
2015-07-14T09:10:10,38.0
2015-07-14T10:17:31,45.0
2015-07-14T10:36:58,40.0
2015-07-15T08:03:53,42.0
2015-07-15T08:43:22,44.0
2015-07-15T09:32:54,40.0
2015-07-15T09:34:29,30.0
2015-07-16T08:14:00,39.0
2015-07-16T08:22:25,43.0
2015-07-16T09:25:47,34.0
2015-07-16T10:22:30,44.0
2015-07-17T08:08:04,40.0
2015-07-17T08:39:14,49.0
2015-07-17T09:08:52,49.0
2015-07-17T09:09:40,50.0
2015-07-17T09:30:46,38.0
2015-07-17T09:38:58,40.0
2015-07-17T10:18:51,52.0
2015-07-20T08:12:36,43.0
2015-07-20T08:38:53,42.0
2015-07-20T08:57:30,53.0
2015-07-20T09:06:05,70.0
2015-07-20T09:27:05,60.0
2015-07-20T09:34:32,44.0
2015-07-20T10:15:10,50.0
2015-07-21T07:39:13,39.0
2015-07-21T08:34:05,49.0
2015-07-21T09:05:35,43.0
2015-07-21T10:17:49,40.0
2015-07-22T07:20:01,28.0
2015-07-22T07:29:22,46.0
2015-07-22T07:51:55,47.0
2015-07-22T08:03:16,42.0
2015-07-22T08:47:26,44.0
2015-07-22T09:17:23,28.0
2015-07-22T09:46:24,36.0
2015-07-22T09:44:56,45.0
2015-07-22T10:03:03,44.0
2015-07-22T10:08:22,54.0
2015-07-22T10:39:13,44.0
2015-07-23T07:29:34,38.0
2015-07-23T09:07:20,47.0
2015-07-23T09:38:23,43.0
2015-07-23T10:05:03,28.0
2015-07-23T10:14:50,47.0
2015-07-24T07:43:58,43.0
2015-07-24T08:19:30,41.0
2015-07-24T09:31:11,38.0
2015-07-24T10:18:58,37.0
2015-07-24T10:31:23,44.0
2015-07-27T07:29:09,32.0
2015-07-27T07:38:21,60.0
2015-07-27T07:53:43,32.0
2015-07-27T09:05:31,43.0
2015-07-27T09:11:45,37.0
2015-07-27T09:44:37,48.0
2015-07-27T09:57:03,41.0
