Time,TT
2015-07-01T16:38:40,23.0
2015-07-01T17:15:39,300.0
2015-07-01T17:23:05,33.0
2015-07-01T18:08:26,46.0
2015-07-02T16:38:53,26.0
2015-07-08T18:08:24,50.0
2015-07-09T16:22:55,29.0
2015-07-09T16:51:27,77.0
2015-07-10T17:26:41,26.0
2015-07-10T18:07:34,18.0
2015-07-13T16:24:27,41.0
2015-07-13T16:36:42,52.0
2015-07-13T17:22:38,30.0
2015-07-13T18:08:30,52.0
2015-07-15T16:36:58,67.0
2015-07-15T16:53:46,33.0
2015-07-15T17:33:00,403.0
2015-07-17T16:37:39,39.0
2015-07-17T17:22:43,29.0
2015-07-17T18:08:25,51.0
2015-07-20T17:27:19,68.0
2015-07-20T18:11:36,59.0
2015-07-21T16:36:34,35.0
2015-07-22T16:39:13,150.0
2015-07-22T17:24:12,90.0
2015-07-22T18:11:01,127.0
2015-07-23T16:36:00,26.0
2015-07-24T15:48:03,25.0
2015-07-24T16:44:09,174.0
2015-07-24T18:09:38,42.0
2015-07-27T17:23:02,30.0
2015-07-27T18:08:33,50.0
2015-07-28T16:43:32,128.0
2015-07-28T18:20:34,201.0
2015-07-29T18:08:31,51.0
2015-07-30T16:35:56,34.0
2015-07-30T17:06:58,30.0
2015-07-30T17:57:51,272.0
2015-07-31T15:46:51,17.0
2015-07-31T16:35:39,25.0
2015-07-31T16:50:36,30.0
2015-07-31T17:29:42,205.0
2015-08-03T16:25:31,58.0
2015-08-03T17:22:27,30.0
2015-08-03T18:08:43,54.0
2015-08-05T16:36:32,52.0
2015-08-05T17:24:01,28.0
2015-08-05T18:08:42,37.0
2015-08-06T15:45:34,35.0
2015-08-07T16:53:36,42.0
2015-08-07T17:07:33,43.0
2015-08-07T17:22:44,29.0
2015-08-07T17:51:52,27.0
2015-08-07T18:07:27,58.0
2015-08-10T16:37:58,123.0
2015-08-10T17:29:48,178.0
2015-08-11T16:36:32,53.0
2015-08-11T16:51:42,35.0
2015-08-11T17:23:20,60.0
2015-08-11T18:11:25,57.0
2015-08-12T16:50:55,33.0
2015-08-13T16:20:51,21.0
2015-08-13T17:22:34,30.0
2015-08-13T18:09:36,30.0
2015-08-18T16:36:32,52.0
2015-08-19T16:36:34,30.0
2015-08-19T17:44:02,24.0
2015-08-20T16:35:57,28.0
2015-08-24T16:47:53,28.0
2015-08-28T16:42:42,38.0
2015-07-01T16:38:40,23.0
2015-07-01T17:15:39,300.0
2015-07-01T17:23:05,33.0
2015-07-01T18:08:26,46.0
2015-07-02T16:38:53,26.0
2015-07-07T16:52:48,29.0
2015-07-07T17:22:36,33.0
2015-07-07T18:09:35,26.0
2015-07-08T15:46:36,16.0
2015-07-08T18:08:24,50.0
2015-07-09T16:22:55,29.0
2015-07-09T16:51:27,77.0
2015-07-09T17:24:31,144.0
2015-07-09T18:24:59,44.0
2015-07-10T16:21:38,25.0
