Time,TT
2015-07-01T10:23:39,38.0
2015-07-01T10:33:19,54.0
2015-07-01T11:28:37,44.0
2015-07-01T12:16:08,53.0
2015-07-01T12:22:56,61.0
2015-07-01T13:20:13,53.0
2015-07-01T14:09:03,45.0
2015-07-01T14:17:40,60.0
2015-07-01T15:18:45,30.0
2015-07-01T15:23:53,30.0
2015-07-01T16:06:24,33.0
2015-07-01T16:07:17,46.0
2015-07-01T17:19:05,65.0
2015-07-01T17:28:57,28.0
2015-07-01T17:47:38,43.0
2015-07-01T18:07:12,36.0
2015-07-01T18:13:20,30.0
2015-07-01T19:04:51,41.0
2015-07-01T07:20:09,29.0
2015-07-01T07:52:20,58.0
2015-07-01T08:20:51,40.0
2015-07-01T08:31:23,34.0
2015-07-01T08:41:01,42.0
2015-07-01T09:02:18,24.0
2015-07-01T09:37:23,76.0
2015-07-02T10:13:43,60.0
2015-07-02T10:55:05,59.0
2015-07-02T11:58:45,30.0
2015-07-02T12:07:30,32.0
2015-07-02T12:45:27,40.0
2015-07-02T13:51:20,44.0
2015-07-02T14:00:08,56.0
2015-07-02T14:37:12,63.0
2015-07-02T15:52:12,36.0
2015-07-02T15:59:24,47.0
2015-07-02T16:37:25,86.0
2015-07-02T17:53:37,123.0
2015-07-02T18:01:58,78.0
2015-07-02T18:34:32,33.0
2015-07-02T07:13:50,30.0
2015-07-02T07:28:15,84.0
2015-07-02T08:23:07,29.0
2015-07-02T08:24:24,29.0
2015-07-02T08:32:05,32.0
2015-07-02T08:59:47,43.0
2015-07-02T09:09:26,30.0
2015-07-02T10:06:09,56.0
2015-07-03T10:14:49,38.0
2015-07-03T11:25:12,57.0
2015-07-03T12:05:18,60.0
2015-07-03T13:14:35,30.0
2015-07-03T14:02:28,35.0
2015-07-03T15:10:50,30.0
2015-07-03T15:25:41,30.0
2015-07-03T16:01:01,60.0
2015-07-03T17:07:08,94.0
2015-07-03T17:26:44,30.0
2015-07-03T17:58:17,81.0
2015-07-03T19:06:52,49.0
2015-07-03T07:43:32,30.0
2015-07-03T07:48:28,30.0
2015-07-03T07:54:27,40.0
2015-07-03T08:23:41,45.0
2015-07-03T09:28:49,30.0
2015-07-06T10:37:08,30.0
2015-07-06T10:45:14,30.0
2015-07-06T11:37:10,62.0
2015-07-06T12:28:07,62.0
2015-07-06T12:38:49,44.0
2015-07-06T13:29:50,33.0
2015-07-06T14:19:45,61.0
2015-07-06T14:28:45,30.0
2015-07-06T15:20:15,30.0
2015-07-06T15:29:35,41.0
2015-07-06T16:15:45,30.0
2015-07-06T16:22:38,57.0
2015-07-06T16:29:34,30.0
2015-07-06T16:43:11,34.0
2015-07-06T17:14:27,54.0
2015-07-06T17:25:17,58.0
2015-07-06T17:30:45,13.0
2015-07-06T18:16:04,33.0
2015-07-06T18:28:08,54.0
2015-07-06T18:37:55,25.0
2015-07-06T07:32:52,42.0
2015-07-06T07:47:51,60.0
2015-07-06T07:55:22,40.0
2015-07-06T08:00:22,31.0
2015-07-06T08:09:29,31.0
2015-07-06T08:32:50,51.0
2015-07-06T08:45:34,43.0
2015-07-06T08:54:33,31.0
2015-07-06T09:13:59,31.0
2015-07-06T10:16:33,30.0
2015-07-07T10:13:46,49.0
2015-07-07T10:51:38,59.0
2015-07-07T11:22:13,43.0
2015-07-07T11:45:51,65.0
2015-07-07T12:06:46,65.0
2015-07-07T12:45:14,43.0
2015-07-07T13:14:49,57.0
2015-07-07T13:36:20,81.0
2015-07-07T14:00:22,34.0
2015-07-07T14:36:03,49.0
2015-07-07T15:10:07,51.0
2015-07-07T15:36:04,39.0
2015-07-07T16:00:36,30.0
2015-07-07T16:37:04,61.0
2015-07-07T17:05:39,55.0
2015-07-07T17:12:20,30.0
2015-07-07T17:35:40,62.0
2015-07-07T18:02:35,58.0
2015-07-07T18:28:09,30.0
2015-07-07T19:02:32,49.0
2015-07-07T07:14:48,57.0
2015-07-07T07:44:13,42.0
2015-07-07T08:06:45,44.0
2015-07-07T08:24:30,35.0
2015-07-07T08:32:02,41.0
2015-07-07T08:58:17,34.0
2015-07-07T09:28:59,37.0
2015-07-07T09:55:25,51.0
2015-07-08T10:30:03,32.0
2015-07-08T11:28:24,46.0
2015-07-08T12:22:41,73.0
2015-07-08T13:20:25,52.0
2015-07-08T14:15:39,43.0
2015-07-08T15:21:04,31.0
2015-07-08T15:22:31,30.0
2015-07-08T16:09:54,62.0
2015-07-08T17:20:39,63.0
2015-07-08T17:23:33,63.0
2015-07-08T17:49:16,34.0
2015-07-08T18:13:05,57.0
2015-07-08T19:05:58,30.0
2015-07-08T07:51:50,27.0
2015-07-08T08:34:54,34.0
2015-07-08T08:43:23,38.0
2015-07-08T09:37:11,65.0
2015-07-09T11:02:39,64.0
2015-07-09T11:14:10,48.0
2015-07-09T11:55:46,59.0
2015-07-09T11:57:56,23.0
2015-07-09T12:49:56,34.0
2015-07-09T13:44:26,60.0
2015-07-09T13:53:30,51.0
2015-07-09T14:45:44,53.0
2015-07-09T15:01:45,34.0
2015-07-09T15:46:19,54.0
2015-07-09T15:54:51,62.0
2015-07-09T16:47:53,58.0
2015-07-09T16:59:06,30.0
2015-07-09T17:43:07,71.0
2015-07-09T17:52:51,39.0
2015-07-09T18:39:58,34.0
2015-07-09T18:56:29,40.0
2015-07-09T07:26:48,50.0
2015-07-09T07:28:27,51.0
2015-07-09T07:41:47,70.0
2015-07-09T07:47:57,44.0
2015-07-09T08:14:10,32.0
2015-07-09T08:19:47,30.0
2015-07-09T08:48:32,38.0
2015-07-09T09:04:51,30.0
2015-07-09T09:10:24,56.0
2015-07-09T09:25:20,78.0
2015-07-09T10:02:58,53.0
2015-07-09T10:04:05,46.0
2015-07-10T10:43:47,30.0
2015-07-10T12:12:59,45.0
2015-07-10T14:06:53,64.0
2015-07-10T16:05:44,80.0
2015-07-10T18:09:26,31.0
2015-07-10T08:18:41,47.0
2015-07-10T08:31:58,28.0
2015-07-13T10:28:57,62.0
2015-07-13T11:28:37,46.0
2015-07-13T12:22:44,59.0
2015-07-13T13:20:43,30.0
2015-07-13T14:14:24,30.0
2015-07-13T15:18:48,30.0
2015-07-13T15:23:32,58.0
2015-07-13T16:14:28,60.0
2015-07-13T17:21:57,51.0
2015-07-13T17:26:46,64.0
2015-07-13T17:47:27,30.0
2015-07-13T18:11:25,34.0
2015-07-13T19:05:54,25.0
2015-07-13T07:21:23,71.0
2015-07-13T07:52:05,30.0
2015-07-13T08:33:31,33.0
2015-07-13T08:43:20,102.0
2015-07-13T09:04:18,39.0
2015-07-13T09:38:22,96.0
2015-07-14T11:53:39,63.0
2015-07-14T11:59:58,60.0
2015-07-14T13:46:01,30.0
2015-07-14T13:50:19,50.0
2015-07-14T15:53:35,49.0
2015-07-14T15:53:53,30.0
2015-07-14T16:23:25,59.0
2015-07-14T17:43:02,50.0
2015-07-14T17:55:25,43.0
2015-07-14T18:41:10,39.0
2015-07-14T07:23:46,45.0
2015-07-14T07:28:17,58.0
2015-07-14T08:15:24,32.0
2015-07-14T08:21:34,39.0
2015-07-14T08:49:57,32.0
2015-07-14T09:03:50,30.0
2015-07-14T09:09:27,33.0
2015-07-14T10:02:52,46.0
2015-07-14T10:07:18,57.0
